Region,City,Year,Country,Month,OriginalMonthlyValue,flight_trends,airbnb_trends,hotel_trends
Cataluña,Barcelona,2023,Spain,September,9.550.911,18.25,6.0,78.25
Cataluña,Barcelona,2023,Spain,October,6.645.422,14.6,5.6,66.4
Cataluña,Barcelona,2023,Spain,November,3.156.399,13.0,5.0,55.25
Cataluña,Barcelona,2023,Spain,December,3.072.183,13.2,4.8,52.2
Cataluña,Barcelona,2024,Spain,January,2.698.646,17.5,8.0,72.0
Cataluña,Barcelona,2024,Spain,February,3.197.521,17.25,8.0,76.75
Cataluña,Barcelona,2024,Spain,March,4.985.168,18.2,8.0,78.0
Cataluña,Barcelona,2024,Spain,April,6.072.921,19.75,8.25,82.0
Cataluña,Barcelona,2024,Spain,May,8.741.493,19.75,7.25,77.0
Cataluña,Barcelona,2024,Spain,June,10.376.663,22.4,8.0,78.2
Cataluña,Barcelona,2024,Spain,July,14.047.728,21.25,7.5,75.25
Cataluña,Barcelona,2024,Spain,August,15.875.010,19.0,6.25,73.25
Cataluña,Barcelona,2024,Spain,September,9.767.782,18.2,6.0,69.0
Cataluña,Barcelona,2024,Spain,October,6.622.862,16.5,5.5,60.75
Cataluña,Barcelona,2024,Spain,November,3.277.645,15.5,4.75,51.25
Cataluña,Barcelona,2024,Spain,December,3.007.249,14.6,4.8,49.4
Comunitat Valenciana,Valencia,2020,Spain,January,630.009,5.75,9.25,89.0
Comunitat Valenciana,Valencia,2020,Spain,February,547.275,5.0,9.25,87.0
Comunitat Valenciana,Valencia,2020,Spain,March,770.401,2.6,3.2,59.8
Comunitat Valenciana,Valencia,2020,Spain,April,993.052,1.0,1.25,16.5
Comunitat Valenciana,Valencia,2020,Spain,May,1.407.127,1.0,2.8,22.8
Comunitat Valenciana,Valencia,2020,Spain,June,2.828.986,1.5,6.5,45.5
Comunitat Valenciana,Valencia,2020,Spain,July,5.500.071,1.75,7.0,59.5
Comunitat Valenciana,Valencia,2020,Spain,August,7.071.782,1.6,5.0,57.0
Comunitat Valenciana,Valencia,2020,Spain,September,4.034.042,1.25,3.0,42.0
Comunitat Valenciana,Valencia,2020,Spain,October,3.488.141,1.0,2.5,39.5
Comunitat Valenciana,Valencia,2020,Spain,November,2.191.692,1.0,1.8,30.0
Comunitat Valenciana,Valencia,2020,Spain,December,2.033.471,1.0,2.0,32.25
Comunitat Valenciana,Valencia,2021,Spain,January,630.009,1.0,2.0,28.2
Comunitat Valenciana,Valencia,2021,Spain,February,547.275,1.25,2.5,31.25
Comunitat Valenciana,Valencia,2021,Spain,March,770.401,1.25,3.5,38.25
Comunitat Valenciana,Valencia,2021,Spain,April,993.052,1.0,3.5,45.5
Comunitat Valenciana,Valencia,2021,Spain,May,1.407.127,1.8,6.6,65.8
Comunitat Valenciana,Valencia,2021,Spain,June,2.828.986,2.75,9.25,78.0
Comunitat Valenciana,Valencia,2021,Spain,July,5.500.071,2.75,8.25,82.25
Comunitat Valenciana,Valencia,2021,Spain,August,7.071.782,2.8,7.4,86.4
Comunitat Valenciana,Valencia,2021,Spain,September,4.034.042,3.25,5.25,72.5
Comunitat Valenciana,Valencia,2021,Spain,October,3.488.141,3.4,5.8,70.0
Comunitat Valenciana,Valencia,2021,Spain,November,2.191.692,2.5,4.25,58.0
Comunitat Valenciana,Valencia,2021,Spain,December,2.033.471,2.75,3.5,46.75
Comunitat Valenciana,Valencia,2022,Spain,January,1.713.216,3.6,8.0,64.4
Comunitat Valenciana,Valencia,2022,Spain,February,2.127.039,4.5,11.25,85.25
Comunitat Valenciana,Valencia,2022,Spain,March,2.746.665,4.75,10.25,77.5
Comunitat Valenciana,Valencia,2022,Spain,April,3.942.868,6.0,11.25,84.5
Comunitat Valenciana,Valencia,2022,Spain,May,4.081.125,6.6,11.8,86.8
Comunitat Valenciana,Valencia,2022,Spain,June,4.951.003,7.0,11.0,86.25
Comunitat Valenciana,Valencia,2022,Spain,July,6.996.815,6.0,10.6,89.4
Comunitat Valenciana,Valencia,2022,Spain,August,8.144.476,5.5,8.25,85.25
Comunitat Valenciana,Valencia,2022,Spain,September,5.012.681,5.5,8.0,76.0
Comunitat Valenciana,Valencia,2022,Spain,October,4.118.879,4.6,7.4,71.2
Comunitat Valenciana,Valencia,2022,Spain,November,2.873.301,4.0,6.0,61.25
Comunitat Valenciana,Valencia,2022,Spain,December,2.642.469,4.0,5.75,57.0
Comunitat Valenciana,Valencia,2023,Spain,January,2.415.459,6.2,10.2,74.8
Comunitat Valenciana,Valencia,2023,Spain,February,2.596.496,6.25,11.0,78.5
Comunitat Valenciana,Valencia,2023,Spain,March,3.313.386,6.75,11.25,78.5
Comunitat Valenciana,Valencia,2023,Spain,April,4.596.145,6.2,11.0,80.6
Comunitat Valenciana,Valencia,2023,Spain,May,4.286.316,6.0,10.0,75.25
Comunitat Valenciana,Valencia,2023,Spain,June,5.144.388,7.0,10.25,79.5
Comunitat Valenciana,Valencia,2023,Spain,July,6.922.267,6.6,10.8,86.6
Comunitat Valenciana,Valencia,2023,Spain,August,8.100.377,6.75,9.0,82.0
Comunitat Valenciana,Valencia,2023,Spain,September,4.910.345,7.0,8.0,76.0
Comunitat Valenciana,Valencia,2023,Spain,October,4.356.905,5.6,7.4,67.0
Comunitat Valenciana,Valencia,2023,Spain,November,3.009.630,4.75,6.25,62.0
Comunitat Valenciana,Valencia,2023,Spain,December,2.797.980,5.4,6.2,62.4
Comunitat Valenciana,Valencia,2024,Spain,January,2.616.013,7.0,10.0,77.0
Comunitat Valenciana,Valencia,2024,Spain,February,2.992.292,7.5,11.25,83.25
Comunitat Valenciana,Valencia,2024,Spain,March,3.996.700,7.4,10.6,83.0
Comunitat Valenciana,Valencia,2024,Spain,April,3.958.434,7.75,10.25,83.0
Comunitat Valenciana,Valencia,2024,Spain,May,4.539.571,7.25,9.75,80.25
Comunitat Valenciana,Valencia,2024,Spain,June,5.173.972,7.8,10.6,83.4
Comunitat Valenciana,Valencia,2024,Spain,July,6.868.169,8.75,9.5,86.75
Comunitat Valenciana,Valencia,2024,Spain,August,8.018.174,7.75,8.25,83.0
Comunitat Valenciana,Valencia,2024,Spain,September,5.248.131,7.6,7.2,76.0
Comunitat Valenciana,Valencia,2024,Spain,October,4.435.214,8.5,7.5,73.0
Comunitat Valenciana,Valencia,2024,Spain,November,3.036.957,5.75,4.5,56.0
Comunitat Valenciana,Valencia,2024,Spain,December,2.778.715,5.6,5.0,48.0
Illes Balears,Palma,2020,Spain,January,42.120,3.75,5.0,80.5
Illes Balears,Palma,2020,Spain,February,48.616,4.0,4.5,80.75
Illes Balears,Palma,2020,Spain,March,128.752,2.2,1.6,35.0
Illes Balears,Palma,2020,Spain,April,334.237,1.0,0.5,16.0
Illes Balears,Palma,2020,Spain,May,1.109.047,1.0,1.2,22.6
Illes Balears,Palma,2020,Spain,June,3.038.281,1.75,3.0,42.0
Illes Balears,Palma,2020,Spain,July,6.817.615,3.25,3.5,56.25
Illes Balears,Palma,2020,Spain,August,7.867.191,2.0,2.4,48.0
Illes Balears,Palma,2020,Spain,September,6.315.743,1.25,1.5,29.5
Illes Balears,Palma,2020,Spain,October,4.565.542,1.0,1.0,24.75
Illes Balears,Palma,2020,Spain,November,374.212,1.0,1.0,19.4
Illes Balears,Palma,2020,Spain,December,214.652,1.0,1.0,20.25
Illes Balears,Palma,2021,Spain,January,42.120,1.0,1.0,20.6
Illes Balears,Palma,2021,Spain,February,48.616,1.0,1.25,24.5
Illes Balears,Palma,2021,Spain,March,128.752,1.0,2.0,34.25
Illes Balears,Palma,2021,Spain,April,334.237,1.0,2.25,37.25
Illes Balears,Palma,2021,Spain,May,1.109.047,1.8,4.2,61.0
Illes Balears,Palma,2021,Spain,June,3.038.281,3.0,4.5,79.75
Illes Balears,Palma,2021,Spain,July,6.817.615,4.0,4.25,75.0
Illes Balears,Palma,2021,Spain,August,7.867.191,4.2,3.0,76.6
Illes Balears,Palma,2021,Spain,September,6.315.743,5.75,3.0,72.5
Illes Balears,Palma,2021,Spain,October,4.565.542,4.0,2.2,55.0
Illes Balears,Palma,2021,Spain,November,374.212,1.75,1.75,35.25
Illes Balears,Palma,2021,Spain,December,214.652,2.0,1.25,31.5
Illes Balears,Palma,2022,Spain,January,161.732,3.0,3.4,49.2
Illes Balears,Palma,2022,Spain,February,365.051,3.75,6.0,65.5
Illes Balears,Palma,2022,Spain,March,915.860,4.75,7.0,72.0
Illes Balears,Palma,2022,Spain,April,3.150.770,7.0,8.25,82.5
Illes Balears,Palma,2022,Spain,May,7.427.314,9.6,8.6,86.4
Illes Balears,Palma,2022,Spain,June,10.551.103,12.0,7.75,91.75
Illes Balears,Palma,2022,Spain,July,12.419.613,10.6,6.8,82.4
Illes Balears,Palma,2022,Spain,August,12.917.743,9.0,5.0,77.0
Illes Balears,Palma,2022,Spain,September,10.280.887,8.75,4.0,62.0
Illes Balears,Palma,2022,Spain,October,6.418.737,5.4,3.0,47.6
Illes Balears,Palma,2022,Spain,November,458.751,2.25,2.25,35.25
Illes Balears,Palma,2022,Spain,December,306.183,2.25,2.0,35.5
Illes Balears,Palma,2023,Spain,January,284.116,4.2,5.4,60.2
Illes Balears,Palma,2023,Spain,February,535.493,4.5,6.0,61.5
Illes Balears,Palma,2023,Spain,March,1.064.929,5.25,6.75,67.0
Illes Balears,Palma,2023,Spain,April,3.731.469,7.6,6.6,73.8
Illes Balears,Palma,2023,Spain,May,8.400.957,8.5,6.25,70.5
Illes Balears,Palma,2023,Spain,June,10.475.896,10.5,5.75,77.5
Illes Balears,Palma,2023,Spain,July,12.519.058,11.4,5.8,86.2
Illes Balears,Palma,2023,Spain,August,13.068.195,12.5,4.5,77.25
Illes Balears,Palma,2023,Spain,September,10.618.155,9.0,3.25,63.0
Illes Balears,Palma,2023,Spain,October,7.278.600,6.0,3.2,50.2
Illes Balears,Palma,2023,Spain,November,481.852,2.75,2.5,39.75
Illes Balears,Palma,2023,Spain,December,333.090,3.0,3.0,42.2
Illes Balears,Palma,2024,Spain,January,274.139,5.25,5.0,64.5
Illes Balears,Palma,2024,Spain,February,650.159,5.5,6.0,67.5
Illes Balears,Palma,2024,Spain,March,1.874.493,6.4,6.8,75.2
Illes Balears,Palma,2024,Spain,April,3.833.032,9.0,7.25,77.75
Illes Balears,Palma,2024,Spain,May,9.528.191,9.75,6.25,82.75
Illes Balears,Palma,2024,Spain,June,11.282.724,12.4,7.0,84.0
Illes Balears,Palma,2024,Spain,July,12.900.921,12.5,7.0,89.5
Illes Balears,Palma,2024,Spain,August,13.550.855,13.0,5.25,81.5
Illes Balears,Palma,2024,Spain,September,11.040.407,9.4,3.8,64.0
Illes Balears,Palma,2024,Spain,October,8.032.910,6.75,2.25,48.0
Illes Balears,Palma,2024,Spain,November,492.598,3.0,2.25,37.25
Illes Balears,Palma,2024,Spain,December,384.792,4.4,2.8,40.2
Andalucía,Sevilla,2020,Spain,January,601.775,1.5,7.0,85.75
Andalucía,Sevilla,2020,Spain,February,548.838,1.0,8.5,96.0
Andalucía,Sevilla,2020,Spain,March,774.422,0.6,3.8,48.6
Andalucía,Sevilla,2020,Spain,April,859.851,0.0,0.75,17.0
Andalucía,Sevilla,2020,Spain,May,1.848.192,0.0,2.2,21.4
Andalucía,Sevilla,2020,Spain,June,3.938.493,0.0,3.0,34.0
Andalucía,Sevilla,2020,Spain,July,7.427.734,0.25,3.0,42.25
Andalucía,Sevilla,2020,Spain,August,9.375.862,0.6,2.8,43.8
Andalucía,Sevilla,2020,Spain,September,6.179.832,0.5,2.5,41.75
Andalucía,Sevilla,2020,Spain,October,5.022.306,0.0,2.0,38.5
Andalucía,Sevilla,2020,Spain,November,3.019.489,0.2,0.8,23.0
Andalucía,Sevilla,2020,Spain,December,2.708.210,0.0,1.5,26.25
Andalucía,Sevilla,2021,Spain,January,601.775,0.2,1.2,25.2
Andalucía,Sevilla,2021,Spain,February,548.838,0.5,2.25,32.5
Andalucía,Sevilla,2021,Spain,March,774.422,0.0,2.25,33.25
Andalucía,Sevilla,2021,Spain,April,859.851,0.0,2.25,37.0
Andalucía,Sevilla,2021,Spain,May,1.848.192,0.8,3.4,50.6
Andalucía,Sevilla,2021,Spain,June,3.938.493,0.75,3.75,58.5
Andalucía,Sevilla,2021,Spain,July,7.427.734,0.25,3.0,56.75
Andalucía,Sevilla,2021,Spain,August,9.375.862,0.8,3.4,63.6
Andalucía,Sevilla,2021,Spain,September,6.179.832,0.5,3.75,72.75
Andalucía,Sevilla,2021,Spain,October,5.022.306,1.0,4.4,73.4
Andalucía,Sevilla,2021,Spain,November,3.019.489,1.0,4.0,64.25
Andalucía,Sevilla,2021,Spain,December,2.708.210,1.0,2.5,43.5
Andalucía,Sevilla,2022,Spain,January,2.221.757,1.2,5.4,61.8
Andalucía,Sevilla,2022,Spain,February,3.084.845,2.0,8.25,86.5
Andalucía,Sevilla,2022,Spain,March,3.774.069,1.25,7.25,75.5
Andalucía,Sevilla,2022,Spain,April,5.754.912,2.0,7.0,83.75
Andalucía,Sevilla,2022,Spain,May,6.289.718,1.8,5.8,74.0
Andalucía,Sevilla,2022,Spain,June,7.113.865,1.75,5.0,68.25
Andalucía,Sevilla,2022,Spain,July,9.085.188,1.6,4.4,62.6
Andalucía,Sevilla,2022,Spain,August,10.349.393,1.25,4.75,67.25
Andalucía,Sevilla,2022,Spain,September,7.425.522,1.5,5.25,77.25
Andalucía,Sevilla,2022,Spain,October,5.898.581,1.8,5.2,71.4
Andalucía,Sevilla,2022,Spain,November,3.460.024,1.0,4.75,60.75
Andalucía,Sevilla,2022,Spain,December,3.187.449,1.5,3.5,53.0
Andalucía,Sevilla,2023,Spain,January,3.132.145,1.8,6.4,69.4
Andalucía,Sevilla,2023,Spain,February,3.747.888,1.5,6.5,75.5
Andalucía,Sevilla,2023,Spain,March,4.577.965,1.75,6.5,71.25
Andalucía,Sevilla,2023,Spain,April,6.448.428,2.4,6.4,72.8
Andalucía,Sevilla,2023,Spain,May,6.588.724,2.0,5.0,62.75
Andalucía,Sevilla,2023,Spain,June,7.299.127,1.5,4.25,60.0
Andalucía,Sevilla,2023,Spain,July,9.256.266,1.4,4.4,59.6
Andalucía,Sevilla,2023,Spain,August,10.540.609,2.0,4.0,62.5
Andalucía,Sevilla,2023,Spain,September,7.855.754,1.75,4.75,67.0
Andalucía,Sevilla,2023,Spain,October,6.611.713,2.0,5.2,65.2
Andalucía,Sevilla,2023,Spain,November,4.025.420,1.75,4.5,63.75
Andalucía,Sevilla,2023,Spain,December,3.818.411,1.8,4.0,55.0
Andalucía,Sevilla,2024,Spain,January,3.467.169,2.0,6.5,71.25
Andalucía,Sevilla,2024,Spain,February,4.264.132,2.25,7.5,78.0
Andalucía,Sevilla,2024,Spain,March,5.679.460,2.0,6.8,73.4
Andalucía,Sevilla,2024,Spain,April,6.326.483,2.0,5.0,66.25
Andalucía,Sevilla,2024,Spain,May,7.384.190,1.75,5.0,63.25
Andalucía,Sevilla,2024,Spain,June,7.722.271,2.0,3.6,59.6
Andalucía,Sevilla,2024,Spain,July,9.240.207,2.0,3.5,56.75
Andalucía,Sevilla,2024,Spain,August,10.684.142,1.5,3.5,60.0
Andalucía,Sevilla,2024,Spain,September,8.035.552,2.0,4.4,67.0
Andalucía,Sevilla,2024,Spain,October,6.642.258,2.0,4.5,60.25
Andalucía,Sevilla,2024,Spain,November,4.190.014,1.5,3.25,52.75
Andalucía,Sevilla,2024,Spain,December,3.675.342,2.0,3.4,48.2
Región de Murcia,Cartagena,2020,Spain,January,98.525,3.5,5.0,89.25
Región de Murcia,Cartagena,2020,Spain,February,106.579,3.0,3.75,74.25
Región de Murcia,Cartagena,2020,Spain,March,144.276,2.2,1.8,38.2
Región de Murcia,Cartagena,2020,Spain,April,146.166,0.5,0.5,16.0
Región de Murcia,Cartagena,2020,Spain,May,177.923,0.2,0.8,15.6
Región de Murcia,Cartagena,2020,Spain,June,318.730,0.5,1.25,17.75
Región de Murcia,Cartagena,2020,Spain,July,590.099,0.5,0.75,18.25
Región de Murcia,Cartagena,2020,Spain,August,768.703,0.6,1.0,21.0
Región de Murcia,Cartagena,2020,Spain,September,397.870,1.0,1.5,29.25
Región de Murcia,Cartagena,2020,Spain,October,388.967,0.75,1.75,40.75
Región de Murcia,Cartagena,2020,Spain,November,282.909,1.0,2.0,34.2
Región de Murcia,Cartagena,2020,Spain,December,276.767,1.25,2.0,38.5
Región de Murcia,Cartagena,2021,Spain,January,98.525,1.0,2.2,49.8
Región de Murcia,Cartagena,2021,Spain,February,106.579,1.0,2.25,47.5
Región de Murcia,Cartagena,2021,Spain,March,144.276,1.25,2.75,46.75
Región de Murcia,Cartagena,2021,Spain,April,146.166,1.5,2.25,39.0
Región de Murcia,Cartagena,2021,Spain,May,177.923,1.0,2.0,40.2
Región de Murcia,Cartagena,2021,Spain,June,318.730,1.25,3.0,57.5
Región de Murcia,Cartagena,2021,Spain,July,590.099,1.75,3.5,64.25
Región de Murcia,Cartagena,2021,Spain,August,768.703,1.6,3.2,63.0
Región de Murcia,Cartagena,2021,Spain,September,397.870,1.75,3.0,56.5
Región de Murcia,Cartagena,2021,Spain,October,388.967,1.8,2.8,61.2
Región de Murcia,Cartagena,2021,Spain,November,282.909,1.5,2.5,62.75
Región de Murcia,Cartagena,2021,Spain,December,276.767,2.25,2.75,56.0
Región de Murcia,Cartagena,2022,Spain,January,249.403,2.6,4.2,76.8
Región de Murcia,Cartagena,2022,Spain,February,298.877,3.0,4.0,72.0
Región de Murcia,Cartagena,2022,Spain,March,326.741,3.0,4.25,68.75
Región de Murcia,Cartagena,2022,Spain,April,450.075,3.0,4.0,66.75
Región de Murcia,Cartagena,2022,Spain,May,410.480,2.8,4.2,66.6
Región de Murcia,Cartagena,2022,Spain,June,487.708,3.0,4.25,71.25
Región de Murcia,Cartagena,2022,Spain,July,686.985,3.0,5.0,75.2
Región de Murcia,Cartagena,2022,Spain,August,819.919,2.5,4.0,71.25
Región de Murcia,Cartagena,2022,Spain,September,444.882,2.25,3.5,58.5
Región de Murcia,Cartagena,2022,Spain,October,408.231,2.8,3.8,57.4
Región de Murcia,Cartagena,2022,Spain,November,306.258,3.25,3.0,51.0
Región de Murcia,Cartagena,2022,Spain,December,302.875,3.25,4.0,52.25
Región de Murcia,Cartagena,2023,Spain,January,286.599,4.4,5.2,71.8
Región de Murcia,Cartagena,2023,Spain,February,316.051,3.75,4.5,60.75
Región de Murcia,Cartagena,2023,Spain,March,388.184,3.5,4.5,54.5
Región de Murcia,Cartagena,2023,Spain,April,466.972,3.4,3.8,51.0
Región de Murcia,Cartagena,2023,Spain,May,414.718,3.25,4.0,53.75
Región de Murcia,Cartagena,2023,Spain,June,501.839,3.75,4.75,61.5
Región de Murcia,Cartagena,2023,Spain,July,683.498,3.2,4.2,61.0
Región de Murcia,Cartagena,2023,Spain,August,847.928,3.5,4.0,57.0
Región de Murcia,Cartagena,2023,Spain,September,484.744,3.0,3.5,53.5
Región de Murcia,Cartagena,2023,Spain,October,429.899,3.0,3.6,49.0
Región de Murcia,Cartagena,2023,Spain,November,343.460,3.75,3.75,51.0
Región de Murcia,Cartagena,2023,Spain,December,329.774,4.0,4.2,52.8
Región de Murcia,Cartagena,2024,Spain,January,304.951,4.75,4.75,64.75
Región de Murcia,Cartagena,2024,Spain,February,379.225,4.25,4.25,56.5
Región de Murcia,Cartagena,2024,Spain,March,473.076,4.2,4.2,59.2
Región de Murcia,Cartagena,2024,Spain,April,400.902,3.5,4.0,55.75
Región de Murcia,Cartagena,2024,Spain,May,442.125,3.75,3.75,53.25
Región de Murcia,Cartagena,2024,Spain,June,493.185,3.2,4.2,59.6
Región de Murcia,Cartagena,2024,Spain,July,704.028,3.75,4.75,61.25
Región de Murcia,Cartagena,2024,Spain,August,862.640,3.75,4.5,64.75
Región de Murcia,Cartagena,2024,Spain,September,513.844,3.6,4.2,54.8
Región de Murcia,Cartagena,2024,Spain,October,448.038,3.25,3.75,51.0
Región de Murcia,Cartagena,2024,Spain,November,361.223,4.25,3.75,48.0
Región de Murcia,Cartagena,2024,Spain,December,327.328,4.4,4.0,48.0
Ciudad de Ceuta,Ceuta,2020,Spain,January,4.685,0.0,0.0,45.5
Ciudad de Ceuta,Ceuta,2020,Spain,February,5.329,0.0,0.0,44.75
Ciudad de Ceuta,Ceuta,2020,Spain,March,5.457,0.0,0.0,26.2
Ciudad de Ceuta,Ceuta,2020,Spain,April,4.847,0.0,0.0,4.0
Ciudad de Ceuta,Ceuta,2020,Spain,May,7.506,0.0,0.0,8.2
Ciudad de Ceuta,Ceuta,2020,Spain,June,13.759,0.0,4.75,26.5
Ciudad de Ceuta,Ceuta,2020,Spain,July,11.929,0.0,0.0,27.75
Ciudad de Ceuta,Ceuta,2020,Spain,August,11.606,0.0,0.0,34.2
Ciudad de Ceuta,Ceuta,2020,Spain,September,9.060,0.0,0.0,21.75
Ciudad de Ceuta,Ceuta,2020,Spain,October,8.605,0.0,0.0,17.0
Ciudad de Ceuta,Ceuta,2020,Spain,November,8.180,0.0,0.0,3.8
Ciudad de Ceuta,Ceuta,2020,Spain,December,6.386,0.0,0.0,11.25
Ciudad de Ceuta,Ceuta,2021,Spain,January,4.685,0.0,0.0,3.0
Ciudad de Ceuta,Ceuta,2021,Spain,February,5.329,0.0,0.0,16.25
Ciudad de Ceuta,Ceuta,2021,Spain,March,5.457,0.0,0.0,16.0
Ciudad de Ceuta,Ceuta,2021,Spain,April,4.847,0.0,0.0,22.75
Ciudad de Ceuta,Ceuta,2021,Spain,May,7.506,0.0,0.0,47.6
Ciudad de Ceuta,Ceuta,2021,Spain,June,13.759,0.0,0.0,33.75
Ciudad de Ceuta,Ceuta,2021,Spain,July,11.929,0.0,0.0,40.25
Ciudad de Ceuta,Ceuta,2021,Spain,August,11.606,0.0,0.0,37.6
Ciudad de Ceuta,Ceuta,2021,Spain,September,9.060,0.0,0.0,21.75
Ciudad de Ceuta,Ceuta,2021,Spain,October,8.605,0.0,0.0,27.4
Ciudad de Ceuta,Ceuta,2021,Spain,November,8.180,0.0,0.0,30.0
Ciudad de Ceuta,Ceuta,2021,Spain,December,6.386,0.0,0.0,19.5
Ciudad de Ceuta,Ceuta,2022,Spain,January,4.516,0.0,0.0,11.6
Ciudad de Ceuta,Ceuta,2022,Spain,February,5.290,0.0,0.0,26.25
Ciudad de Ceuta,Ceuta,2022,Spain,March,8.006,0.0,0.0,30.0
Ciudad de Ceuta,Ceuta,2022,Spain,April,8.696,0.0,0.0,33.0
Ciudad de Ceuta,Ceuta,2022,Spain,May,11.068,0.0,0.0,40.6
Ciudad de Ceuta,Ceuta,2022,Spain,June,13.452,0.0,4.5,56.0
Ciudad de Ceuta,Ceuta,2022,Spain,July,16.000,0.0,0.0,59.0
Ciudad de Ceuta,Ceuta,2022,Spain,August,18.653,0.0,0.0,61.25
Ciudad de Ceuta,Ceuta,2022,Spain,September,14.347,0.0,0.0,40.0
Ciudad de Ceuta,Ceuta,2022,Spain,October,14.054,0.0,0.0,37.6
Ciudad de Ceuta,Ceuta,2022,Spain,November,12.369,0.0,0.0,29.75
Ciudad de Ceuta,Ceuta,2022,Spain,December,10.730,0.0,0.0,25.5
Ciudad de Ceuta,Ceuta,2023,Spain,January,9.906,0.0,0.0,46.6
Ciudad de Ceuta,Ceuta,2023,Spain,February,8.894,0.0,0.0,32.0
Ciudad de Ceuta,Ceuta,2023,Spain,March,8.625,0.0,0.0,32.0
Ciudad de Ceuta,Ceuta,2023,Spain,April,12.820,0.0,0.0,38.2
Ciudad de Ceuta,Ceuta,2023,Spain,May,13.617,0.0,3.75,37.5
Ciudad de Ceuta,Ceuta,2023,Spain,June,14.221,0.0,0.0,47.75
Ciudad de Ceuta,Ceuta,2023,Spain,July,15.121,0.0,0.0,64.0
Ciudad de Ceuta,Ceuta,2023,Spain,August,20.287,0.0,0.0,54.25
Ciudad de Ceuta,Ceuta,2023,Spain,September,12.381,0.0,0.0,44.0
Ciudad de Ceuta,Ceuta,2023,Spain,October,8.957,0.0,6.0,30.0
Ciudad de Ceuta,Ceuta,2023,Spain,November,9.805,0.0,0.0,26.0
Ciudad de Ceuta,Ceuta,2023,Spain,December,9.792,0.0,0.0,27.4
Ciudad de Ceuta,Ceuta,2024,Spain,January,8.506,0.0,0.0,31.0
Ciudad de Ceuta,Ceuta,2024,Spain,February,8.330,0.0,0.0,31.75
Ciudad de Ceuta,Ceuta,2024,Spain,March,11.096,0.0,0.0,28.0
Ciudad de Ceuta,Ceuta,2024,Spain,April,14.455,0.0,0.0,41.5
Ciudad de Ceuta,Ceuta,2024,Spain,May,10.451,0.0,0.0,34.25
Ciudad de Ceuta,Ceuta,2024,Spain,June,11.408,0.0,3.2,41.8
Ciudad de Ceuta,Ceuta,2024,Spain,July,12.964,0.0,4.5,59.0
Ciudad de Ceuta,Ceuta,2024,Spain,August,17.714,0.0,0.0,60.0
Ciudad de Ceuta,Ceuta,2024,Spain,September,9.979,0.0,0.0,42.6
Ciudad de Ceuta,Ceuta,2024,Spain,October,10.832,3.75,0.0,22.0
Ciudad de Ceuta,Ceuta,2024,Spain,November,9.161,0.0,0.0,25.25
Ciudad de Ceuta,Ceuta,2024,Spain,December,9.688,0.0,0.0,19.8
Ciudad de Melilla,Melilla,2020,Spain,January,4.908,,,
Ciudad de Melilla,Melilla,2020,Spain,February,6.094,,,
Ciudad de Melilla,Melilla,2020,Spain,March,6.226,,,
Ciudad de Melilla,Melilla,2020,Spain,April,5.765,,,
Ciudad de Melilla,Melilla,2020,Spain,May,7.026,,,
Ciudad de Melilla,Melilla,2020,Spain,June,7.279,,,
Ciudad de Melilla,Melilla,2020,Spain,July,8.495,,,
Ciudad de Melilla,Melilla,2020,Spain,August,11.357,,,
Ciudad de Melilla,Melilla,2020,Spain,September,9.831,,,
Ciudad de Melilla,Melilla,2020,Spain,October,9.813,,,
Ciudad de Melilla,Melilla,2020,Spain,November,9.151,,,
Ciudad de Melilla,Melilla,2020,Spain,December,7.797,,,
Ciudad de Melilla,Melilla,2021,Spain,January,4.908,,,
Ciudad de Melilla,Melilla,2021,Spain,February,6.094,,,
Ciudad de Melilla,Melilla,2021,Spain,March,6.226,,,
Ciudad de Melilla,Melilla,2021,Spain,April,5.765,,,
Ciudad de Melilla,Melilla,2021,Spain,May,7.026,,,
Ciudad de Melilla,Melilla,2021,Spain,June,7.279,,,
Ciudad de Melilla,Melilla,2021,Spain,July,8.495,,,
Ciudad de Melilla,Melilla,2021,Spain,August,11.357,,,
Ciudad de Melilla,Melilla,2021,Spain,September,9.831,,,
Ciudad de Melilla,Melilla,2021,Spain,October,9.813,,,
Ciudad de Melilla,Melilla,2021,Spain,November,9.151,,,
Ciudad de Melilla,Melilla,2021,Spain,December,7.797,,,
Ciudad de Melilla,Melilla,2022,Spain,January,6.139,,,
Ciudad de Melilla,Melilla,2022,Spain,February,7.643,,,
Ciudad de Melilla,Melilla,2022,Spain,March,9.108,,,
Ciudad de Melilla,Melilla,2022,Spain,April,9.349,,,
Ciudad de Melilla,Melilla,2022,Spain,May,10.429,,,
Ciudad de Melilla,Melilla,2022,Spain,June,9.820,,,
Ciudad de Melilla,Melilla,2022,Spain,July,9.587,,,
Ciudad de Melilla,Melilla,2022,Spain,August,14.049,,,
Ciudad de Melilla,Melilla,2022,Spain,September,13.069,,,
Ciudad de Melilla,Melilla,2022,Spain,October,11.920,,,
Ciudad de Melilla,Melilla,2022,Spain,November,10.683,,,
Ciudad de Melilla,Melilla,2022,Spain,December,8.583,,,
Ciudad de Melilla,Melilla,2023,Spain,January,7.935,,,
Ciudad de Melilla,Melilla,2023,Spain,February,9.193,,,
Ciudad de Melilla,Melilla,2023,Spain,March,10.535,,,
Ciudad de Melilla,Melilla,2023,Spain,April,10.237,,,
