Region,City,Year,Country,Month,OriginalMonthlyValue,flight_trends,airbnb_trends,hotel_trends
Galicia,Santiago de Compostela,2020,Spain,January,123.926,1.25,1.0,62.5
Galicia,Santiago de Compostela,2020,Spain,February,111.105,2.25,4.0,75.25
Galicia,Santiago de Compostela,2020,Spain,March,198.052,0.0,1.0,63.8
Galicia,Santiago de Compostela,2020,Spain,April,229.283,0.0,0.0,24.25
Galicia,Santiago de Compostela,2020,Spain,May,333.951,0.0,0.0,22.4
Galicia,Santiago de Compostela,2020,Spain,June,728.421,0.0,2.0,41.25
Galicia,Santiago de Compostela,2020,Spain,July,1.747.272,0.0,0.0,51.0
Galicia,Santiago de Compostela,2020,Spain,August,2.384.589,0.0,2.6,56.2
Galicia,Santiago de Compostela,2020,Spain,September,1.265.654,0.0,0.0,40.0
Galicia,Santiago de Compostela,2020,Spain,October,913.105,0.0,0.0,32.75
Galicia,Santiago de Compostela,2020,Spain,November,481.341,0.0,0.0,18.2
Galicia,Santiago de Compostela,2020,Spain,December,439.349,0.0,0.0,19.0
Principado de Asturias,Oviedo,2020,Spain,January,40.935,0.75,2.75,68.5
Principado de Asturias,Oviedo,2020,Spain,February,39.758,0.0,4.25,73.5
Principado de Asturias,Oviedo,2020,Spain,March,52.273,0.0,2.2,33.2
Principado de Asturias,Oviedo,2020,Spain,April,60.014,0.0,0.0,16.5
Principado de Asturias,Oviedo,2020,Spain,May,151.533,0.0,0.0,22.2
Principado de Asturias,Oviedo,2020,Spain,June,399.350,0.0,3.0,45.25
Principado de Asturias,Oviedo,2020,Spain,July,1.120.893,0.0,4.25,71.25
Principado de Asturias,Oviedo,2020,Spain,August,1.586.638,0.0,3.0,69.0
Principado de Asturias,Oviedo,2020,Spain,September,676.176,0.0,1.75,46.75
Principado de Asturias,Oviedo,2020,Spain,October,448.571,0.0,1.0,50.0
Principado de Asturias,Oviedo,2020,Spain,November,204.768,0.0,0.0,23.0
Principado de Asturias,Oviedo,2020,Spain,December,224.567,0.0,0.0,27.0
Cantabria,Santander,2020,Spain,January,28.819,4.0,7.75,72.75
Cantabria,Santander,2020,Spain,February,35.211,3.75,8.25,72.75
Cantabria,Santander,2020,Spain,March,41.813,3.2,3.6,33.2
Cantabria,Santander,2020,Spain,April,51.137,1.75,1.5,17.75
Cantabria,Santander,2020,Spain,May,123.143,1.0,3.4,24.2
Cantabria,Santander,2020,Spain,June,413.229,1.75,7.25,51.25
Cantabria,Santander,2020,Spain,July,973.979,2.5,9.0,70.5
Cantabria,Santander,2020,Spain,August,1.256.685,1.8,7.6,66.8
Cantabria,Santander,2020,Spain,September,606.053,1.75,4.25,45.75
Cantabria,Santander,2020,Spain,October,324.211,1.0,3.25,39.5
Cantabria,Santander,2020,Spain,November,144.036,1.0,2.8,27.0
Cantabria,Santander,2020,Spain,December,131.740,0.5,3.25,30.25
País Vasco,San Sebastián,2020,Spain,January,115.521,0.0,0.0,57.25
País Vasco,San Sebastián,2020,Spain,February,116.710,0.0,0.0,49.25
País Vasco,San Sebastián,2020,Spain,March,210.058,0.0,0.0,17.6
País Vasco,San Sebastián,2020,Spain,April,271.796,0.0,0.0,10.75
País Vasco,San Sebastián,2020,Spain,May,258.410,0.0,0.0,20.2
País Vasco,San Sebastián,2020,Spain,June,436.281,0.0,0.0,48.0
País Vasco,San Sebastián,2020,Spain,July,873.652,0.0,0.0,62.75
País Vasco,San Sebastián,2020,Spain,August,1.257.980,0.0,0.0,60.8
País Vasco,San Sebastián,2020,Spain,September,709.103,3.0,0.0,39.25
País Vasco,San Sebastián,2020,Spain,October,702.934,0.0,0.0,39.5
País Vasco,San Sebastián,2020,Spain,November,481.448,0.0,0.0,21.2
País Vasco,San Sebastián,2020,Spain,December,426.932,0.0,0.0,22.0
Comunidad Foral de Navarra,Pamplona,2020,Spain,January,57.641,0.0,3.5,69.25
Comunidad Foral de Navarra,Pamplona,2020,Spain,February,73.222,0.0,4.5,74.5
Comunidad Foral de Navarra,Pamplona,2020,Spain,March,93.501,0.0,1.0,37.6
Comunidad Foral de Navarra,Pamplona,2020,Spain,April,115.143,0.0,0.0,17.25
Comunidad Foral de Navarra,Pamplona,2020,Spain,May,146.101,0.0,0.0,25.0
Comunidad Foral de Navarra,Pamplona,2020,Spain,June,213.277,0.0,2.0,47.5
Comunidad Foral de Navarra,Pamplona,2020,Spain,July,429.361,0.0,2.5,49.5
Comunidad Foral de Navarra,Pamplona,2020,Spain,August,624.558,0.0,1.4,50.8
Comunidad Foral de Navarra,Pamplona,2020,Spain,September,345.612,0.0,0.75,46.5
Comunidad Foral de Navarra,Pamplona,2020,Spain,October,343.609,0.0,0.75,38.25
Comunidad Foral de Navarra,Pamplona,2020,Spain,November,176.204,0.0,1.4,26.0
Comunidad Foral de Navarra,Pamplona,2020,Spain,December,153.887,0.0,0.0,28.0
La Rioja,Logroño,2020,Spain,January,10.310,0.0,0.5,42.5
La Rioja,Logroño,2020,Spain,February,11.239,0.0,2.75,31.5
La Rioja,Logroño,2020,Spain,March,20.544,0.0,0.6,10.0
La Rioja,Logroño,2020,Spain,April,23.099,0.0,0.0,2.75
La Rioja,Logroño,2020,Spain,May,52.052,0.0,0.0,5.2
La Rioja,Logroño,2020,Spain,June,89.842,0.0,1.75,13.75
La Rioja,Logroño,2020,Spain,July,208.917,0.0,0.75,16.5
La Rioja,Logroño,2020,Spain,August,306.808,0.0,0.4,15.4
La Rioja,Logroño,2020,Spain,September,143.480,0.0,0.0,14.0
La Rioja,Logroño,2020,Spain,October,143.594,0.0,0.0,10.25
La Rioja,Logroño,2020,Spain,November,87.490,0.4,0.0,5.6
La Rioja,Logroño,2020,Spain,December,74.552,0.0,0.0,6.5
Aragón,Zaragoza,2020,Spain,January,91.566,0.5,4.5,80.75
Aragón,Zaragoza,2020,Spain,February,109.409,0.0,5.25,87.25
Aragón,Zaragoza,2020,Spain,March,173.459,0.0,1.8,44.6
Aragón,Zaragoza,2020,Spain,April,216.909,0.0,0.0,20.0
Aragón,Zaragoza,2020,Spain,May,268.381,0.0,1.2,24.8
Aragón,Zaragoza,2020,Spain,June,478.811,0.0,3.75,48.0
Aragón,Zaragoza,2020,Spain,July,1.045.139,0.0,3.5,51.25
Aragón,Zaragoza,2020,Spain,August,1.541.993,0.0,3.2,46.2
Aragón,Zaragoza,2020,Spain,September,702.565,0.0,2.0,44.75
Aragón,Zaragoza,2020,Spain,October,687.931,0.0,2.25,39.0
Aragón,Zaragoza,2020,Spain,November,380.074,0.0,0.6,28.8
Aragón,Zaragoza,2020,Spain,December,501.440,0.0,1.5,30.25
Comunidad de Madrid,Madrid,2020,Spain,January,525.122,11.5,8.5,94.0
Comunidad de Madrid,Madrid,2020,Spain,February,574.052,13.0,8.0,89.0
Comunidad de Madrid,Madrid,2020,Spain,March,760.111,6.2,2.8,39.6
Comunidad de Madrid,Madrid,2020,Spain,April,741.872,2.0,1.25,17.25
Comunidad de Madrid,Madrid,2020,Spain,May,1.014.089,2.4,2.4,22.0
Comunidad de Madrid,Madrid,2020,Spain,June,1.169.854,3.0,4.25,32.75
Comunidad de Madrid,Madrid,2020,Spain,July,1.434.903,3.25,4.0,38.75
Comunidad de Madrid,Madrid,2020,Spain,August,1.530.109,3.2,3.0,34.4
Comunidad de Madrid,Madrid,2020,Spain,September,1.747.149,3.0,2.5,31.25
Comunidad de Madrid,Madrid,2020,Spain,October,2.173.125,2.5,2.0,28.0
Comunidad de Madrid,Madrid,2020,Spain,November,1.929.032,2.2,2.0,26.8
Comunidad de Madrid,Madrid,2020,Spain,December,1.883.999,3.0,2.25,30.0
Castilla y León,Salamanca,2020,Spain,January,127.185,0.0,6.5,85.5
Castilla y León,Salamanca,2020,Spain,February,145.315,1.0,7.0,90.75
Castilla y León,Salamanca,2020,Spain,March,221.467,0.0,1.8,42.8
Castilla y León,Salamanca,2020,Spain,April,258.913,0.0,0.0,24.25
Castilla y León,Salamanca,2020,Spain,May,409.204,0.0,0.0,27.0
Castilla y León,Salamanca,2020,Spain,June,664.530,0.0,3.75,50.5
Castilla y León,Salamanca,2020,Spain,July,1.191.381,0.0,3.25,69.5
Castilla y León,Salamanca,2020,Spain,August,1.771.196,0.0,3.2,64.6
Castilla y León,Salamanca,2020,Spain,September,1.010.552,0.0,2.75,48.25
Castilla y León,Salamanca,2020,Spain,October,1.051.597,0.0,1.25,43.0
Castilla y León,Salamanca,2020,Spain,November,656.249,0.4,0.4,29.4
Castilla y León,Salamanca,2020,Spain,December,618.873,0.0,0.0,34.0
Castilla-La Mancha,Toledo,2020,Spain,January,83.617,4.75,4.5,88.5
Castilla-La Mancha,Toledo,2020,Spain,February,102.966,4.0,6.25,93.75
Castilla-La Mancha,Toledo,2020,Spain,March,161.690,2.8,2.0,37.8
Castilla-La Mancha,Toledo,2020,Spain,April,184.092,1.25,0.0,19.5
Castilla-La Mancha,Toledo,2020,Spain,May,253.529,1.6,2.6,26.4
Castilla-La Mancha,Toledo,2020,Spain,June,353.765,2.5,4.25,44.25
Castilla-La Mancha,Toledo,2020,Spain,July,540.376,1.75,4.75,59.75
Castilla-La Mancha,Toledo,2020,Spain,August,693.100,1.4,3.4,57.8
Castilla-La Mancha,Toledo,2020,Spain,September,433.641,2.25,3.5,48.25
Castilla-La Mancha,Toledo,2020,Spain,October,500.011,2.25,2.5,44.25
Castilla-La Mancha,Toledo,2020,Spain,November,348.597,1.2,1.4,29.8
Castilla-La Mancha,Toledo,2020,Spain,December,352.040,1.25,1.75,35.25
Extremadura,Cáceres,2020,Spain,January,40.274,0.0,0.0,37.25
Extremadura,Cáceres,2020,Spain,February,57.120,0.0,0.0,44.25
Extremadura,Cáceres,2020,Spain,March,116.312,0.0,0.0,16.2
Extremadura,Cáceres,2020,Spain,April,98.364,0.0,0.0,0.0
Extremadura,Cáceres,2020,Spain,May,163.769,0.0,0.0,4.2
Extremadura,Cáceres,2020,Spain,June,229.213,0.0,0.0,29.75
Extremadura,Cáceres,2020,Spain,July,342.529,0.0,0.0,35.5
Extremadura,Cáceres,2020,Spain,August,475.148,0.0,0.0,39.4
Extremadura,Cáceres,2020,Spain,September,313.433,0.0,0.0,25.75
Extremadura,Cáceres,2020,Spain,October,329.286,0.0,0.0,27.75
Extremadura,Cáceres,2020,Spain,November,229.064,0.0,0.0,20.4
Extremadura,Cáceres,2020,Spain,December,216.318,0.0,0.0,25.25
Cataluña,Barcelona,2020,Spain,January,521.274,15.75,8.75,96.25
Cataluña,Barcelona,2020,Spain,February,488.492,14.5,8.0,92.25
Cataluña,Barcelona,2020,Spain,March,942.057,7.4,2.8,41.4
Cataluña,Barcelona,2020,Spain,April,1.335.977,2.0,1.25,19.75
Cataluña,Barcelona,2020,Spain,May,2.120.924,3.0,1.8,23.6
Cataluña,Barcelona,2020,Spain,June,4.293.277,4.0,3.5,34.5
Cataluña,Barcelona,2020,Spain,July,8.082.297,4.5,3.25,37.75
Cataluña,Barcelona,2020,Spain,August,12.165.573,3.4,2.4,33.6
Cataluña,Barcelona,2020,Spain,September,5.910.773,3.0,2.0,29.5
Cataluña,Barcelona,2020,Spain,October,4.284.706,3.0,2.0,28.25
Cataluña,Barcelona,2020,Spain,November,2.267.532,2.4,1.2,23.2
Cataluña,Barcelona,2020,Spain,December,2.295.553,3.0,1.75,28.5
Comunitat Valenciana,Valencia,2020,Spain,January,630.009,5.75,9.0,87.75
Comunitat Valenciana,Valencia,2020,Spain,February,547.275,4.5,9.0,89.25
Comunitat Valenciana,Valencia,2020,Spain,March,770.401,2.6,3.0,58.4
Comunitat Valenciana,Valencia,2020,Spain,April,993.052,0.75,1.5,16.25
Comunitat Valenciana,Valencia,2020,Spain,May,1.407.127,1.0,2.8,22.6
Comunitat Valenciana,Valencia,2020,Spain,June,2.828.986,1.5,6.5,45.25
Comunitat Valenciana,Valencia,2020,Spain,July,5.500.071,2.0,6.75,58.25
Comunitat Valenciana,Valencia,2020,Spain,August,7.071.782,1.6,5.0,56.4
Comunitat Valenciana,Valencia,2020,Spain,September,4.034.042,1.25,3.0,42.5
Comunitat Valenciana,Valencia,2020,Spain,October,3.488.141,1.0,2.5,39.25
Comunitat Valenciana,Valencia,2020,Spain,November,2.191.692,1.0,2.0,29.2
Comunitat Valenciana,Valencia,2020,Spain,December,2.033.471,1.0,2.25,31.75
Illes Balears,Palma,2020,Spain,January,42.120,4.0,4.75,83.75
Illes Balears,Palma,2020,Spain,February,48.616,4.0,4.5,75.75
Illes Balears,Palma,2020,Spain,March,128.752,2.2,1.6,35.4
Illes Balears,Palma,2020,Spain,April,334.237,1.0,0.75,16.5
Illes Balears,Palma,2020,Spain,May,1.109.047,1.0,1.4,23.0
Illes Balears,Palma,2020,Spain,June,3.038.281,1.75,3.0,42.75
Illes Balears,Palma,2020,Spain,July,6.817.615,3.25,3.75,57.25
Illes Balears,Palma,2020,Spain,August,7.867.191,1.8,2.4,48.4
Illes Balears,Palma,2020,Spain,September,6.315.743,1.5,1.5,30.0
Illes Balears,Palma,2020,Spain,October,4.565.542,1.0,1.0,24.75
Illes Balears,Palma,2020,Spain,November,374.212,1.0,1.0,19.4
Illes Balears,Palma,2020,Spain,December,214.652,1.0,1.0,20.5
Andalucía,Sevilla,2020,Spain,January,601.775,1.5,7.0,86.0
Andalucía,Sevilla,2020,Spain,February,548.838,1.0,8.25,94.5
Andalucía,Sevilla,2020,Spain,March,774.422,0.4,3.4,47.6
Andalucía,Sevilla,2020,Spain,April,859.851,0.0,0.75,16.75
Andalucía,Sevilla,2020,Spain,May,1.848.192,0.0,2.0,20.8
Andalucía,Sevilla,2020,Spain,June,3.938.493,0.0,3.0,34.25
Andalucía,Sevilla,2020,Spain,July,7.427.734,0.25,2.75,41.75
Andalucía,Sevilla,2020,Spain,August,9.375.862,0.8,2.8,43.4
Andalucía,Sevilla,2020,Spain,September,6.179.832,0.5,2.75,41.25
Andalucía,Sevilla,2020,Spain,October,5.022.306,0.25,1.75,37.75
Andalucía,Sevilla,2020,Spain,November,3.019.489,0.2,1.2,23.2
Andalucía,Sevilla,2020,Spain,December,2.708.210,0.0,1.75,26.0
Región de Murcia,Cartagena,2020,Spain,January,98.525,3.25,4.0,80.5
Región de Murcia,Cartagena,2020,Spain,February,106.579,3.0,3.5,64.75
Región de Murcia,Cartagena,2020,Spain,March,144.276,1.8,1.4,33.6
Región de Murcia,Cartagena,2020,Spain,April,146.166,0.75,0.5,14.0
Región de Murcia,Cartagena,2020,Spain,May,177.923,0.6,0.6,13.6
Región de Murcia,Cartagena,2020,Spain,June,318.730,0.75,1.0,15.5
Región de Murcia,Cartagena,2020,Spain,July,590.099,0.5,1.0,15.75
Región de Murcia,Cartagena,2020,Spain,August,768.703,0.4,1.0,18.6
Región de Murcia,Cartagena,2020,Spain,September,397.870,1.0,1.25,25.75
Región de Murcia,Cartagena,2020,Spain,October,388.967,0.5,1.5,35.75
Región de Murcia,Cartagena,2020,Spain,November,282.909,1.0,1.6,30.4
Región de Murcia,Cartagena,2020,Spain,December,276.767,1.0,2.25,33.75
Ciudad de Ceuta,Ceuta,2020,Spain,January,4.685,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2020,Spain,February,5.329,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2020,Spain,March,5.457,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2020,Spain,April,4.847,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2020,Spain,May,7.506,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2020,Spain,June,13.759,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2020,Spain,July,11.929,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2020,Spain,August,11.606,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2020,Spain,September,9.060,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2020,Spain,October,8.605,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2020,Spain,November,8.180,0.0,0.0,0.0
Ciudad de Ceuta,Ceuta,2020,Spain,December,6.386,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2020,Spain,January,4.908,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2020,Spain,February,6.094,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2020,Spain,March,6.226,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2020,Spain,April,5.765,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2020,Spain,May,7.026,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2020,Spain,June,7.279,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2020,Spain,July,8.495,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2020,Spain,August,11.357,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2020,Spain,September,9.831,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2020,Spain,October,9.813,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2020,Spain,November,9.151,0.0,0.0,0.0
Ciudad de Melilla,Melilla,2020,Spain,December,7.797,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2020,Spain,January,757.564,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2020,Spain,February,630.562,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2020,Spain,March,852.277,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2020,Spain,April,979.916,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2020,Spain,May,1.240.981,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2020,Spain,June,2.017.929,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2020,Spain,July,4.003.089,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2020,Spain,August,6.052.969,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2020,Spain,September,5.444.738,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2020,Spain,October,6.831.628,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2020,Spain,November,6.966.348,0.0,0.0,0.0
Canarias,Las Palmas de Gran Canaria,2020,Spain,December,6.224.205,0.0,0.0,0.0
Galicia,Santiago de Compostela,2021,Spain,January,123.926,0.0,0.0,19.6
Galicia,Santiago de Compostela,2021,Spain,February,111.105,0.0,0.0,21.25
Galicia,Santiago de Compostela,2021,Spain,March,198.052,1.25,1.0,23.0
Galicia,Santiago de Compostela,2021,Spain,April,229.283,0.0,1.25,27.25
Galicia,Santiago de Compostela,2021,Spain,May,333.951,0.0,2.4,44.8
Galicia,Santiago de Compostela,2021,Spain,June,728.421,1.0,4.75,65.5
Galicia,Santiago de Compostela,2021,Spain,July,1.747.272,0.0,7.0,80.0
Galicia,Santiago de Compostela,2021,Spain,August,2.384.589,0.0,5.6,84.8
Galicia,Santiago de Compostela,2021,Spain,September,1.265.654,0.0,3.0,71.25
Galicia,Santiago de Compostela,2021,Spain,October,913.105,0.0,0.0,59.8
Galicia,Santiago de Compostela,2021,Spain,November,481.341,0.0,2.75,43.25
Galicia,Santiago de Compostela,2021,Spain,December,439.349,0.0,1.5,28.25
Principado de Asturias,Oviedo,2021,Spain,January,40.935,0.0,0.0,23.8
Principado de Asturias,Oviedo,2021,Spain,February,39.758,0.0,0.0,26.25
Principado de Asturias,Oviedo,2021,Spain,March,52.273,0.0,1.0,27.25
Principado de Asturias,Oviedo,2021,Spain,April,60.014,0.0,0.75,32.25
Principado de Asturias,Oviedo,2021,Spain,May,151.533,0.0,2.2,48.2
Principado de Asturias,Oviedo,2021,Spain,June,399.350,0.0,3.25,63.75
Principado de Asturias,Oviedo,2021,Spain,July,1.120.893,0.0,4.5,79.5
Principado de Asturias,Oviedo,2021,Spain,August,1.586.638,0.0,4.2,84.2
Principado de Asturias,Oviedo,2021,Spain,September,676.176,0.0,1.0,59.25
Principado de Asturias,Oviedo,2021,Spain,October,448.571,0.0,1.6,58.4
Principado de Asturias,Oviedo,2021,Spain,November,204.768,0.0,0.0,47.0
Principado de Asturias,Oviedo,2021,Spain,December,224.567,0.0,0.0,33.0
Cantabria,Santander,2021,Spain,January,28.819,1.6,3.2,29.2
Cantabria,Santander,2021,Spain,February,35.211,0.5,2.75,32.0
Cantabria,Santander,2021,Spain,March,41.813,0.25,2.25,32.75
Cantabria,Santander,2021,Spain,April,51.137,0.5,3.75,33.0
Cantabria,Santander,2021,Spain,May,123.143,1.6,5.8,51.4
Cantabria,Santander,2021,Spain,June,413.229,2.0,8.25,69.75
Cantabria,Santander,2021,Spain,July,973.979,1.75,9.25,76.5
Cantabria,Santander,2021,Spain,August,1.256.685,1.6,6.6,77.6
Cantabria,Santander,2021,Spain,September,606.053,2.0,5.0,58.25
Cantabria,Santander,2021,Spain,October,324.211,2.2,4.4,58.6
Cantabria,Santander,2021,Spain,November,144.036,1.5,4.0,45.25
Cantabria,Santander,2021,Spain,December,131.740,2.0,3.5,40.5
País Vasco,San Sebastián,2021,Spain,January,115.521,0.0,0.0,19.2
País Vasco,San Sebastián,2021,Spain,February,116.710,0.0,0.0,21.0
País Vasco,San Sebastián,2021,Spain,March,210.058,0.0,0.0,30.75
País Vasco,San Sebastián,2021,Spain,April,271.796,0.0,0.0,20.75
País Vasco,San Sebastián,2021,Spain,May,258.410,0.0,0.0,41.2
País Vasco,San Sebastián,2021,Spain,June,436.281,0.0,0.0,60.75
País Vasco,San Sebastián,2021,Spain,July,873.652,0.0,0.0,56.25
País Vasco,San Sebastián,2021,Spain,August,1.257.980,0.0,0.0,75.2
País Vasco,San Sebastián,2021,Spain,September,709.103,0.0,0.0,51.0
País Vasco,San Sebastián,2021,Spain,October,702.934,0.0,0.0,48.4
País Vasco,San Sebastián,2021,Spain,November,481.448,0.0,0.0,41.75
País Vasco,San Sebastián,2021,Spain,December,426.932,0.0,0.0,37.5
Comunidad Foral de Navarra,Pamplona,2021,Spain,January,57.641,0.0,0.0,32.8
Comunidad Foral de Navarra,Pamplona,2021,Spain,February,73.222,0.0,0.0,32.75
Comunidad Foral de Navarra,Pamplona,2021,Spain,March,93.501,0.0,1.0,31.0
Comunidad Foral de Navarra,Pamplona,2021,Spain,April,115.143,0.0,0.75,34.75
Comunidad Foral de Navarra,Pamplona,2021,Spain,May,146.101,0.0,2.8,54.2
Comunidad Foral de Navarra,Pamplona,2021,Spain,June,213.277,0.0,3.0,58.5
Comunidad Foral de Navarra,Pamplona,2021,Spain,July,429.361,0.0,4.5,65.5
Comunidad Foral de Navarra,Pamplona,2021,Spain,August,624.558,0.0,3.2,80.8
Comunidad Foral de Navarra,Pamplona,2021,Spain,September,345.612,0.0,2.25,63.75
Comunidad Foral de Navarra,Pamplona,2021,Spain,October,343.609,0.0,1.4,61.0
Comunidad Foral de Navarra,Pamplona,2021,Spain,November,176.204,0.75,1.0,50.5
Comunidad Foral de Navarra,Pamplona,2021,Spain,December,153.887,0.0,0.0,39.25
La Rioja,Logroño,2021,Spain,January,10.310,0.0,0.0,6.2
La Rioja,Logroño,2021,Spain,February,11.239,0.0,0.0,6.25
La Rioja,Logroño,2021,Spain,March,20.544,0.0,0.0,6.75
La Rioja,Logroño,2021,Spain,April,23.099,0.0,0.0,8.75
La Rioja,Logroño,2021,Spain,May,52.052,0.0,0.0,16.6
La Rioja,Logroño,2021,Spain,June,89.842,0.0,1.0,19.5
La Rioja,Logroño,2021,Spain,July,208.917,0.0,0.5,21.75
La Rioja,Logroño,2021,Spain,August,306.808,0.0,0.6,28.8
La Rioja,Logroño,2021,Spain,September,143.480,0.0,1.0,24.75
La Rioja,Logroño,2021,Spain,October,143.594,0.0,1.2,24.2
La Rioja,Logroño,2021,Spain,November,87.490,0.0,0.0,18.25
La Rioja,Logroño,2021,Spain,December,74.552,0.0,0.0,11.0
Aragón,Zaragoza,2021,Spain,January,91.566,0.0,0.8,28.0
Aragón,Zaragoza,2021,Spain,February,109.409,0.0,1.5,36.25
Aragón,Zaragoza,2021,Spain,March,173.459,0.0,1.5,34.0
Aragón,Zaragoza,2021,Spain,April,216.909,0.5,1.75,36.25
Aragón,Zaragoza,2021,Spain,May,268.381,0.0,3.2,52.0
Aragón,Zaragoza,2021,Spain,June,478.811,0.0,3.5,57.5
Aragón,Zaragoza,2021,Spain,July,1.045.139,0.0,3.25,62.75
Aragón,Zaragoza,2021,Spain,August,1.541.993,0.0,3.4,69.8
Aragón,Zaragoza,2021,Spain,September,702.565,0.0,3.0,69.25
Aragón,Zaragoza,2021,Spain,October,687.931,0.0,2.6,67.0
Aragón,Zaragoza,2021,Spain,November,380.074,0.5,3.0,59.25
Aragón,Zaragoza,2021,Spain,December,501.440,0.0,1.75,42.0
Comunidad de Madrid,Madrid,2021,Spain,January,525.122,3.4,2.4,29.2
Comunidad de Madrid,Madrid,2021,Spain,February,574.052,3.0,3.0,32.5
Comunidad de Madrid,Madrid,2021,Spain,March,760.111,3.0,3.0,32.25
Comunidad de Madrid,Madrid,2021,Spain,April,741.872,3.5,3.25,37.5
Comunidad de Madrid,Madrid,2021,Spain,May,1.014.089,3.8,4.6,52.0
Comunidad de Madrid,Madrid,2021,Spain,June,1.169.854,4.75,4.75,51.75
Comunidad de Madrid,Madrid,2021,Spain,July,1.434.903,5.25,4.5,51.25
Comunidad de Madrid,Madrid,2021,Spain,August,1.530.109,5.6,4.4,56.4
Comunidad de Madrid,Madrid,2021,Spain,September,1.747.149,6.25,5.25,70.0
Comunidad de Madrid,Madrid,2021,Spain,October,2.173.125,6.6,6.0,76.2
Comunidad de Madrid,Madrid,2021,Spain,November,1.929.032,6.25,5.75,72.25
Comunidad de Madrid,Madrid,2021,Spain,December,1.883.999,6.0,4.0,49.25
Castilla y León,Salamanca,2021,Spain,January,127.185,0.0,0.0,27.0
Castilla y León,Salamanca,2021,Spain,February,145.315,0.0,1.5,30.75
Castilla y León,Salamanca,2021,Spain,March,221.467,0.0,1.5,37.25
Castilla y León,Salamanca,2021,Spain,April,258.913,0.0,2.5,38.25
Castilla y León,Salamanca,2021,Spain,May,409.204,0.0,3.4,54.0
Castilla y León,Salamanca,2021,Spain,June,664.530,0.0,4.0,66.75
Castilla y León,Salamanca,2021,Spain,July,1.191.381,0.5,2.75,79.75
Castilla y León,Salamanca,2021,Spain,August,1.771.196,0.0,4.0,92.8
Castilla y León,Salamanca,2021,Spain,September,1.010.552,0.0,2.75,80.0
Castilla y León,Salamanca,2021,Spain,October,1.051.597,0.0,3.6,74.2
Castilla y León,Salamanca,2021,Spain,November,656.249,0.0,3.75,63.0
Castilla y León,Salamanca,2021,Spain,December,618.873,0.0,0.75,41.75
Castilla-La Mancha,Toledo,2021,Spain,January,83.617,2.2,2.6,36.4
Castilla-La Mancha,Toledo,2021,Spain,February,102.966,2.75,3.0,45.25
Castilla-La Mancha,Toledo,2021,Spain,March,161.690,2.25,3.25,39.75
Castilla-La Mancha,Toledo,2021,Spain,April,184.092,4.0,3.5,40.75
Castilla-La Mancha,Toledo,2021,Spain,May,253.529,3.0,4.4,56.8
Castilla-La Mancha,Toledo,2021,Spain,June,353.765,3.5,5.25,70.5
Castilla-La Mancha,Toledo,2021,Spain,July,540.376,4.0,5.0,69.75
Castilla-La Mancha,Toledo,2021,Spain,August,693.100,3.4,4.4,78.6
Castilla-La Mancha,Toledo,2021,Spain,September,433.641,3.5,4.75,77.5
Castilla-La Mancha,Toledo,2021,Spain,October,500.011,2.4,3.2,76.8
Castilla-La Mancha,Toledo,2021,Spain,November,348.597,2.75,4.5,66.75
Castilla-La Mancha,Toledo,2021,Spain,December,352.040,3.0,3.5,52.0
Extremadura,Cáceres,2021,Spain,January,40.274,0.0,0.0,5.6
Extremadura,Cáceres,2021,Spain,February,57.120,0.0,0.0,25.25
Extremadura,Cáceres,2021,Spain,March,116.312,0.0,0.0,18.5
