# CSV-File created with merge-csv.com
# -----------------------------------------------------------

date,region,county,city,gt_airbnb,gt_hotel,gt_flights,gt_attr1,gt_attr2,gt_attr3,wiki_views
2020-11-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0
2020-12-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.0,0.02352941176470591,0.0,0.0,0.0,0.0,0.025939549571433518
2021-01-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.0,0.03529411764705884,0.033707865168539325,0.0,0.0,0.0,0.08163583995558177
2021-02-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.0,0.05882352941176472,0.0,0.0,0.0,0.0,0.06570774195787205
2021-03-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.08,0.07058823529411767,0.033707865168539325,0.0,0.0,0.0,0.1340354651768053
2021-04-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.21,0.1294117647058824,0.0898876404494382,0.0,0.0,0.0,0.14151368983586077
2021-05-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.28,0.27058823529411763,0.14606741573033707,0.0,0.0,0.0,0.23149529791442547
2021-06-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.45,0.5176470588235293,0.2696629213483146,0.0,0.0,0.0,0.2981399868133393
2021-07-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.62,0.9176470588235293,0.3820224719101124,0.27,0.0,0.26,0.5616823402852483
2021-08-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.56,0.9647058823529411,0.3932584269662921,0.36,0.0,0.3,0.7081236769962176
2021-09-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.23,0.5176470588235293,0.3033707865168539,0.22,0.0,0.19,0.3952007495575528
2021-10-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.16,0.25882352941176473,0.15730337078651688,0.0,0.0,0.0,0.2929347260297741
2021-11-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.1,0.09411764705882353,0.10112359550561797,0.0,0.0,0.0,0.04521636533990353
2021-12-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.09,0.07058823529411767,0.056179775280898875,0.0,0.0,0.0,0.03667973765485649
2022-01-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.27,0.3058823529411765,0.3146067415730337,0.0,0.0,0.0,0.1996564527882847
2022-02-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.38,0.411764705882353,0.3595505617977528,0.16,0.0,0.0,0.17840163792205987
2022-03-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.45,0.39999999999999997,0.3707865168539326,0.16,0.0,0.0,0.2557171114272825
2022-04-01,Adriatic Croatia,Dubrovačko-neretvanska županija,Dubrovnik,0.67,0.6588235294117648,0.6067415730337079,0.3,0.6,0.14,0.3583475032099108
