date,country,region,city,gt_airbnb,gt_hotel,gt_flights,gt_attraction_1,gt_attraction_2,gt_attraction_3,nights_spent_nuts2,nights_spent_country,arrivals_country,bed_places_country,avg_length_of_stay_country,occupancy_rate_country
2025-08-01,Malta,Malta,valletta,1,10,96,2,1,0,,1404114.0,271574.0,,5.17,
2025-09-01,Malta,Malta,valletta,1,10,100,2,1,0,,1145145.0,245468.0,,4.67,
2025-10-01,Malta,Malta,valletta,1,9,76,2,1,0,,1255898.0,283159.0,,4.44,
2025-11-01,Malta,Malta,valletta,1,8,73,1,1,0,,924061.0,225437.0,,4.1,
2025-12-01,Malta,Malta,valletta,1,7,59,2,1,0,,777165.0,205869.0,,3.78,
2026-01-01,Malta,Malta,valletta,1,8,60,1,1,0,,,176403.0,,,
2026-02-01,Malta,Malta,valletta,1,8,75,2,1,0,,,222333.0,,,
2026-03-01,Malta,Malta,valletta,1,8,69,2,1,0,,,,,,
2020-01-01,Malta,Malta,victoria_gozo,11,58,5,0,3,45,498068.0,498068.0,113548.0,49408.0,4.39,32.52
2020-02-01,Malta,Malta,victoria_gozo,9,58,6,0,3,46,588991.0,588991.0,142540.0,49408.0,4.13,41.11
2020-03-01,Malta,Malta,victoria_gozo,3,28,3,0,2,28,244927.0,244927.0,48484.0,49408.0,5.05,15.99
2020-04-01,Malta,Malta,victoria_gozo,2,11,0,0,0,0,11673.0,11673.0,638.0,49408.0,18.3,0.79
2020-05-01,Malta,Malta,victoria_gozo,6,18,2,0,0,0,13172.0,13172.0,1161.0,49408.0,11.35,0.86
2020-06-01,Malta,Malta,victoria_gozo,9,43,0,0,3,48,39340.0,39340.0,15358.0,49408.0,2.56,2.65
2020-07-01,Malta,Malta,victoria_gozo,8,62,2,0,3,45,294995.0,294995.0,76716.0,49408.0,3.85,19.26
2020-08-01,Malta,Malta,victoria_gozo,8,52,0,0,6,64,503816.0,503816.0,112076.0,49408.0,4.5,32.89
2020-09-01,Malta,Malta,victoria_gozo,5,43,2,0,3,28,290155.0,290155.0,76334.0,49408.0,3.8,19.58
2020-10-01,Malta,Malta,victoria_gozo,4,31,0,0,3,36,234469.0,234469.0,53945.0,49408.0,4.35,15.31
2020-11-01,Malta,Malta,victoria_gozo,2,20,0,0,0,0,105890.0,105890.0,27690.0,49408.0,3.82,7.14
2020-12-01,Malta,Malta,victoria_gozo,2,21,0,0,0,0,119688.0,119688.0,37224.0,49408.0,3.22,7.81
2021-01-01,Malta,Malta,victoria_gozo,3,28,0,0,0,0,98277.0,98277.0,25546.0,48212.0,3.85,6.58
2021-02-01,Malta,Malta,victoria_gozo,3,27,0,0,0,0,127162.0,127162.0,38332.0,48212.0,3.32,9.42
2021-03-01,Malta,Malta,victoria_gozo,2,16,0,0,0,0,79675.0,79675.0,17704.0,48212.0,4.5,5.33
2021-04-01,Malta,Malta,victoria_gozo,4,26,2,0,0,0,69629.0,69629.0,15268.0,48212.0,4.56,4.81
2021-05-01,Malta,Malta,victoria_gozo,5,49,0,0,0,0,142267.0,142267.0,36166.0,48212.0,3.93,9.52
2021-06-01,Malta,Malta,victoria_gozo,6,61,3,0,0,0,385593.0,385593.0,92683.0,48212.0,4.16,26.66
2021-07-01,Malta,Malta,victoria_gozo,7,70,3,0,5,100,638256.0,638256.0,126314.0,48212.0,5.05,42.7
2021-08-01,Malta,Malta,victoria_gozo,8,76,4,0,6,100,791896.0,791896.0,150576.0,48212.0,5.26,52.98
2021-09-01,Malta,Malta,victoria_gozo,6,63,4,0,5,65,738422.0,738422.0,141821.0,48212.0,5.21,51.05
2021-10-01,Malta,Malta,victoria_gozo,5,42,4,0,4,56,712734.0,712734.0,143711.0,48212.0,4.96,47.69
2021-11-01,Malta,Malta,victoria_gozo,3,31,0,0,3,51,493453.0,493453.0,107638.0,48212.0,4.58,34.12
2021-12-01,Malta,Malta,victoria_gozo,2,27,0,0,0,0,335595.0,335595.0,86228.0,48212.0,3.89,22.45
2022-01-01,Malta,Malta,victoria_gozo,7,44,5,0,0,0,242195.0,242195.0,52794.0,50980.0,4.59,15.33
2022-02-01,Malta,Malta,victoria_gozo,9,46,4,0,3,32,345389.0,345389.0,90508.0,50980.0,3.82,24.2
2022-03-01,Malta,Malta,victoria_gozo,6,43,3,0,2,48,448634.0,448634.0,110332.0,50980.0,4.07,28.39
2022-04-01,Malta,Malta,victoria_gozo,8,50,5,0,5,90,694893.0,694893.0,158969.0,50980.0,4.37,45.44
2022-05-01,Malta,Malta,victoria_gozo,8,55,4,2,5,75,746507.0,746507.0,172115.0,50980.0,4.34,47.24
2022-06-01,Malta,Malta,victoria_gozo,10,59,3,0,5,85,830430.0,830430.0,185526.0,50980.0,4.48,54.3
2022-07-01,Malta,Malta,victoria_gozo,9,63,3,0,6,100,991837.0,991837.0,191804.0,50980.0,5.17,62.76
2022-08-01,Malta,Malta,victoria_gozo,6,55,4,0,6,100,1096000.0,1096000.0,200401.0,50980.0,5.47,69.35
2022-09-01,Malta,Malta,victoria_gozo,5,46,3,0,4,68,846574.0,846574.0,182929.0,50980.0,4.63,55.35
2022-10-01,Malta,Malta,victoria_gozo,4,40,3,2,4,50,845231.0,845231.0,188618.0,50980.0,4.48,53.48
2022-11-01,Malta,Malta,victoria_gozo,2,31,2,0,4,32,622816.0,622816.0,145665.0,50980.0,4.28,40.72
2022-12-01,Malta,Malta,victoria_gozo,3,31,3,0,3,45,499918.0,499918.0,134500.0,50980.0,3.72,31.63
2023-01-01,Malta,Malta,victoria_gozo,8,45,4,0,3,69,446954.0,446954.0,108528.0,51041.0,4.12,28.25
2023-02-01,Malta,Malta,victoria_gozo,8,48,4,0,3,75,535980.0,535911.0,134449.0,51041.0,3.99,37.5
2023-03-01,Malta,Malta,victoria_gozo,7,45,4,2,4,60,676516.0,676516.0,165971.0,51041.0,4.08,42.76
2023-04-01,Malta,Malta,victoria_gozo,7,50,4,0,4,76,852786.0,852786.0,207902.0,51041.0,4.1,55.69
2023-05-01,Malta,Malta,victoria_gozo,6,54,4,2,4,88,887067.0,887067.0,210027.0,51041.0,4.22,56.06
2023-06-01,Malta,Malta,victoria_gozo,7,56,4,3,7,100,944312.0,944312.0,218413.0,51041.0,4.32,61.67
2023-07-01,Malta,Malta,victoria_gozo,8,66,4,2,6,100,1096007.0,1096007.0,220137.0,51041.0,4.98,69.27
2023-08-01,Malta,Malta,victoria_gozo,7,60,4,0,7,100,1200154.0,1200154.0,231178.0,51041.0,5.19,75.85
2023-09-01,Malta,Malta,victoria_gozo,6,52,4,2,7,100,962553.0,962553.0,207844.0,51041.0,4.63,62.86
2023-10-01,Malta,Malta,victoria_gozo,4,42,3,2,7,91,982766.0,982766.0,222082.0,51041.0,4.43,62.11
2023-11-01,Malta,Malta,victoria_gozo,4,37,3,0,4,52,720205.0,720205.0,163968.0,51041.0,4.39,47.03
2023-12-01,Malta,Malta,victoria_gozo,3,35,2,0,3,51,586992.0,586992.0,161460.0,51041.0,3.64,37.1
2024-01-01,Malta,Malta,victoria_gozo,6,54,6,0,3,81,529557.0,529557.0,131242.0,52796.0,4.03,32.36
2024-02-01,Malta,Malta,victoria_gozo,7,55,4,0,5,85,647382.0,647382.0,162998.0,52796.0,3.97,42.28
2024-03-01,Malta,Malta,victoria_gozo,5,56,3,0,5,68,809466.0,809466.0,200227.0,52796.0,4.04,49.46
2024-04-01,Malta,Malta,victoria_gozo,7,54,3,2,5,100,934202.0,934202.0,224005.0,52796.0,4.17,58.98
2024-05-01,Malta,Malta,victoria_gozo,6,55,4,0,4,100,1034372.0,1034372.0,244566.0,52796.0,4.23,63.2
2024-06-01,Malta,Malta,victoria_gozo,8,65,4,2,6,100,1046824.0,1046824.0,235642.0,52796.0,4.44,66.09
2024-07-01,Malta,Malta,victoria_gozo,7,69,4,0,6,100,1257738.0,1257738.0,245328.0,52796.0,5.13,76.85
2024-08-01,Malta,Malta,victoria_gozo,6,63,5,0,7,100,1320338.0,1320338.0,253704.0,52796.0,5.2,80.67
2024-09-01,Malta,Malta,victoria_gozo,6,56,3,0,5,90,1074009.0,1074009.0,226059.0,52796.0,4.75,67.81
2024-10-01,Malta,Malta,victoria_gozo,3,48,3,3,4,74,1108451.0,1108735.0,247977.0,52796.0,4.47,67.74
2024-11-01,Malta,Malta,victoria_gozo,0,37,2,0,3,81,869836.0,869836.0,204127.0,52796.0,4.26,54.92
2024-12-01,Malta,Malta,victoria_gozo,2,34,0,0,3,39,688004.0,688004.0,174398.0,52796.0,3.95,42.04
2025-01-01,Malta,Malta,victoria_gozo,6,47,5,0,4,58,,603443.0,146470.0,,4.12,
2025-02-01,Malta,Malta,victoria_gozo,5,52,6,0,3,93,,777390.0,192240.0,,4.04,
2025-03-01,Malta,Malta,victoria_gozo,6,52,3,2,7,84,,943394.0,227983.0,,4.14,
2025-04-01,Malta,Malta,victoria_gozo,5,55,4,0,5,80,,1075140.0,249503.0,,4.31,
2025-05-01,Malta,Malta,victoria_gozo,6,56,3,0,4,100,,1100903.0,258737.0,,4.25,
2025-06-01,Malta,Malta,victoria_gozo,7,63,4,2,5,100,,1137220.0,252970.0,,4.5,
2025-07-01,Malta,Malta,victoria_gozo,6,75,4,2,7,100,,1319543.0,265532.0,,4.97,
2025-08-01,Malta,Malta,victoria_gozo,8,100,9,3,12,100,,1404114.0,271574.0,,5.17,
2025-09-01,Malta,Malta,victoria_gozo,8,82,8,2,10,100,,1145145.0,245468.0,,4.67,
2025-10-01,Malta,Malta,victoria_gozo,6,69,4,3,8,100,,1255898.0,283159.0,,4.44,
2025-11-01,Malta,Malta,victoria_gozo,5,72,5,0,8,70,,924061.0,225437.0,,4.1,
2025-12-01,Malta,Malta,victoria_gozo,5,56,7,2,3,44,,777165.0,205869.0,,3.78,
2026-01-01,Malta,Malta,victoria_gozo,7,72,6,0,5,62,,,176403.0,,,
2026-02-01,Malta,Malta,victoria_gozo,9,76,8,2,7,100,,,222333.0,,,
2026-03-01,Malta,Malta,victoria_gozo,7,71,12,0,7,100,,,,,,
2020-01-01,Spain,Andalucía,andalusia,1,4,13,80,1,4,3115145.0,21539039.0,6515011.0,3660592.0,3.31,18.98
2020-02-01,Spain,Andalucía,andalusia,1,4,8,85,1,5,3948619.0,23579845.0,7643820.0,3660592.0,3.08,22.21
2020-03-01,Spain,Andalucía,andalusia,0,1,6,72,0,0,1903165.0,10975525.0,3018156.0,3660592.0,3.64,9.67
2020-04-01,Spain,Andalucía,andalusia,0,1,1,59,0,0,0.0,0.0,0.0,3660592.0,,0.0
2020-05-01,Spain,Andalucía,andalusia,0,1,2,62,0,0,87354.0,572162.0,141129.0,3660592.0,4.05,0.5
2020-06-01,Spain,Andalucía,andalusia,0,1,3,63,0,0,689240.0,3916553.0,1549481.0,3660592.0,2.53,3.57
2020-07-01,Spain,Andalucía,andalusia,0,1,4,63,0,0,3824363.0,21755739.0,6716215.0,3660592.0,3.24,19.17
2020-08-01,Spain,Andalucía,andalusia,0,1,2,62,0,0,5508356.0,31661014.0,8946303.0,3660592.0,3.54,27.9
2020-09-01,Spain,Andalucía,andalusia,0,1,2,59,0,0,2496740.0,13395196.0,4825722.0,3660592.0,2.78,12.2
2020-10-01,Spain,Andalucía,andalusia,0,1,2,54,0,0,1395694.0,7849462.0,3119549.0,3660592.0,2.52,6.92
2020-11-01,Spain,Andalucía,andalusia,0,1,2,46,0,0,495683.0,4357310.0,1395880.0,3660592.0,3.12,3.97
2020-12-01,Spain,Andalucía,andalusia,0,1,2,48,0,0,597372.0,5074994.0,1742777.0,3660592.0,2.91,4.47
2021-01-01,Spain,Andalucía,andalusia,0,1,2,48,0,0,601775.0,3905773.0,1319840.0,3750449.0,2.96,3.36
2021-02-01,Spain,Andalucía,andalusia,0,1,2,47,0,0,548838.0,3691649.0,1345411.0,3750449.0,2.74,3.52
2021-03-01,Spain,Andalucía,andalusia,0,1,2,49,0,0,774422.0,5591945.0,2215210.0,3750449.0,2.52,4.81
2021-04-01,Spain,Andalucía,andalusia,0,1,2,48,0,0,859851.0,6910432.0,2635901.0,3750449.0,2.62,6.14
2021-05-01,Spain,Andalucía,andalusia,0,1,2,55,0,0,1848192.0,11092892.0,4512672.0,3750449.0,2.46,9.54
2021-06-01,Spain,Andalucía,andalusia,0,1,3,60,0,0,3938493.0,21634497.0,7727371.0,3750449.0,2.8,19.23
2021-07-01,Spain,Andalucía,andalusia,0,1,3,62,0,0,7427734.0,42349731.0,12250355.0,3750449.0,3.46,36.43
2021-08-01,Spain,Andalucía,andalusia,0,2,4,63,0,0,9375862.0,56753849.0,14952436.0,3750449.0,3.8,48.81
2021-09-01,Spain,Andalucía,andalusia,0,2,4,62,0,0,6179832.0,36255305.0,10810719.0,3750449.0,3.35,32.22
2021-10-01,Spain,Andalucía,andalusia,0,3,5,65,1,2,5022306.0,32217680.0,10284200.0,3750449.0,3.13,27.71
2021-11-01,Spain,Andalucía,andalusia,0,2,4,58,0,0,3019489.0,20237815.0,6534589.0,3750449.0,3.1,17.99
2021-12-01,Spain,Andalucía,andalusia,0,2,2,55,0,0,2708210.0,18790741.0,6100656.0,3750449.0,3.08,16.16
2022-01-01,Spain,Andalucía,andalusia,0,3,5,59,0,0,2221757.0,15394675.0,4653461.0,3770965.0,3.31,13.17
2022-02-01,Spain,Andalucía,andalusia,1,3,5,62,1,6,3084845.0,18990282.0,6290072.0,3770965.0,3.02,17.99
2022-03-01,Spain,Andalucía,andalusia,1,3,6,61,1,6,3774069.0,23600888.0,7357704.0,3770965.0,3.21,20.19
2022-04-01,Spain,Andalucía,andalusia,1,3,6,68,1,24,5754912.0,34558347.0,11254137.0,3770965.0,3.07,30.55
2022-05-01,Spain,Andalucía,andalusia,1,3,8,65,1,12,6289718.0,39486464.0,12602782.0,3770965.0,3.13,33.78
2022-06-01,Spain,Andalucía,andalusia,0,2,7,61,1,1,7113865.0,48649387.0,14498774.0,3770965.0,3.36,43.0
2022-07-01,Spain,Andalucía,andalusia,0,2,7,62,1,1,9085188.0,63965423.0,17024595.0,3770965.0,3.76,54.72
2022-08-01,Spain,Andalucía,andalusia,0,3,5,60,1,1,10349393.0,72032841.0,17970753.0,3770965.0,4.01,61.62
2022-09-01,Spain,Andalucía,andalusia,0,3,5,60,1,1,7425522.0,49012409.0,14212060.0,3770965.0,3.45,43.32
2022-10-01,Spain,Andalucía,andalusia,0,3,5,62,1,1,5898581.0,39265874.0,12092612.0,3770965.0,3.25,33.59
2022-11-01,Spain,Andalucía,andalusia,0,2,4,55,0,0,3460024.0,23611518.0,7591545.0,3770965.0,3.11,20.87
2022-12-01,Spain,Andalucía,andalusia,0,2,3,55,0,0,3187449.0,23056834.0,7464923.0,3770965.0,3.09,19.72
2023-01-01,Spain,Andalucía,andalusia,1,3,7,68,1,5,3132145.0,21452922.0,6510315.0,3821391.0,3.3,18.11
2023-02-01,Spain,Andalucía,andalusia,1,3,6,66,1,5,3747888.0,23000407.0,7266456.0,3821391.0,3.17,21.5
2023-03-01,Spain,Andalucía,andalusia,0,3,6,64,1,9,4577965.0,27550793.0,9054733.0,3821391.0,3.04,23.26
2023-04-01,Spain,Andalucía,andalusia,0,3,6,68,1,25,6448428.0,38929992.0,12905015.0,3821391.0,3.02,33.96
2023-05-01,Spain,Andalucía,andalusia,0,3,6,64,1,3,6588724.0,42696790.0,13418429.0,3821391.0,3.18,36.04
2023-06-01,Spain,Andalucía,andalusia,0,2,6,67,1,1,7299127.0,49720530.0,15106034.0,3821391.0,3.29,43.37
2023-07-01,Spain,Andalucía,andalusia,0,2,6,69,1,1,9256266.0,64451123.0,17459589.0,3821391.0,3.69,54.41
2023-08-01,Spain,Andalucía,andalusia,0,3,6,71,1,1,10540609.0,72495554.0,18620686.0,3821391.0,3.89,61.2
2023-09-01,Spain,Andalucía,andalusia,0,3,5,72,1,1,7855754.0,51485539.0,15084575.0,3821391.0,3.41,44.91
2023-10-01,Spain,Andalucía,andalusia,0,3,5,72,1,1,6611713.0,42557520.0,12950708.0,3821391.0,3.29,35.92
2023-11-01,Spain,Andalucía,andalusia,0,2,4,67,1,2,4025420.0,25542702.0,8263404.0,3821391.0,3.09,22.28
2023-12-01,Spain,Andalucía,andalusia,0,2,4,69,1,2,3818411.0,25026456.0,8192017.0,3821391.0,3.05,21.13
2024-01-01,Spain,Andalucía,andalusia,1,4,7,72,1,4,3467169.0,22812617.0,6866395.0,3847619.0,3.32,19.13
2024-02-01,Spain,Andalucía,andalusia,1,4,6,77,1,4,4264132.0,25168963.0,7884239.0,3847619.0,3.19,22.56
2024-03-01,Spain,Andalucía,andalusia,1,4,5,80,1,5,5679460.0,33696858.0,10692434.0,3847619.0,3.15,28.25
2024-04-01,Spain,Andalucía,andalusia,1,4,6,78,1,18,6326483.0,36094089.0,11800116.0,3847619.0,3.06,31.27
2024-05-01,Spain,Andalucía,andalusia,0,3,5,78,1,3,7384190.0,47236039.0,15076487.0,3847619.0,3.13,39.6
2024-06-01,Spain,Andalucía,andalusia,0,3,6,76,1,1,7722271.0,52253673.0,15587408.0,3847619.0,3.35,45.27
2024-07-01,Spain,Andalucía,andalusia,0,3,6,74,1,1,9240207.0,65504997.0,17372259.0,3847619.0,3.77,54.92
2024-08-01,Spain,Andalucía,andalusia,0,3,6,76,1,1,10684142.0,73791179.0,18989672.0,3847619.0,3.89,61.87
2024-09-01,Spain,Andalucía,andalusia,0,4,5,79,1,1,8035552.0,52868884.0,15196675.0,3847619.0,3.48,45.8
2024-10-01,Spain,Andalucía,andalusia,0,3,5,76,1,1,6642258.0,43871373.0,13279505.0,3847619.0,3.3,36.78
2024-11-01,Spain,Andalucía,andalusia,0,2,4,71,1,1,4190014.0,26806814.0,8744389.0,3847619.0,3.07,23.22
2024-12-01,Spain,Andalucía,andalusia,0,3,4,71,1,1,3675342.0,24979937.0,8137732.0,3847619.0,3.07,20.94
2025-01-01,Spain,Andalucía,andalusia,1,4,6,74,1,3,,23619948.0,6979060.0,,3.38,
2025-02-01,Spain,Andalucía,andalusia,1,4,6,74,1,3,,25264418.0,7973706.0,,3.17,
2025-03-01,Spain,Andalucía,andalusia,1,4,5,75,1,3,,30251402.0,9479542.0,,3.19,
2025-04-01,Spain,Andalucía,andalusia,1,4,5,76,1,10,,39809109.0,12990789.0,,3.06,
2025-05-01,Spain,Andalucía,andalusia,0,3,5,75,1,8,,47170360.0,15109201.0,,3.12,
2025-06-01,Spain,Andalucía,andalusia,0,3,6,74,1,1,,54175564.0,16200315.0,,3.34,
2025-07-01,Spain,Andalucía,andalusia,0,3,7,75,1,1,,67091411.0,17923554.0,,3.74,
2025-08-01,Spain,Andalucía,andalusia,1,6,18,89,2,1,,74367338.0,19297533.0,,3.85,
2025-09-01,Spain,Andalucía,andalusia,1,6,16,88,2,1,,53888369.0,15571624.0,,3.46,
2025-10-01,Spain,Andalucía,andalusia,1,5,14,100,2,1,,44751911.0,13709355.0,,3.26,
2025-11-01,Spain,Andalucía,andalusia,1,5,13,84,2,2,,27377889.0,9102158.0,,3.01,
2025-12-01,Spain,Andalucía,andalusia,1,4,9,81,2,2,,25809552.0,8632015.0,,2.99,
2026-01-01,Spain,Andalucía,andalusia,1,6,10,78,1,2,,24000682.0,7241065.0,,3.31,
2026-02-01,Spain,Andalucía,andalusia,1,6,14,82,2,4,,,8044157.0,,,
2026-03-01,Spain,Andalucía,andalusia,1,6,13,91,2,7,,,,,,
2020-01-01,Spain,Illes Balears,balearics,1,31,4,59,21,1,270337.0,21539039.0,6515011.0,3660592.0,3.31,18.98
2020-02-01,Spain,Illes Balears,balearics,1,27,2,57,21,1,589552.0,23579845.0,7643820.0,3660592.0,3.08,22.21
2020-03-01,Spain,Illes Balears,balearics,1,13,2,40,13,1,388341.0,10975525.0,3018156.0,3660592.0,3.64,9.67
2020-04-01,Spain,Illes Balears,balearics,0,5,1,26,13,1,0.0,0.0,0.0,3660592.0,,0.0
2020-05-01,Spain,Illes Balears,balearics,1,9,1,35,20,1,12257.0,572162.0,141129.0,3660592.0,4.05,0.5
2020-06-01,Spain,Illes Balears,balearics,1,16,1,44,36,1,103563.0,3916553.0,1549481.0,3660592.0,2.53,3.57
2020-07-01,Spain,Illes Balears,balearics,2,28,2,51,52,1,2240619.0,21755739.0,6716215.0,3660592.0,3.24,19.17
2020-08-01,Spain,Illes Balears,balearics,1,18,1,48,53,1,2871505.0,31661014.0,8946303.0,3660592.0,3.54,27.9
2020-09-01,Spain,Illes Balears,balearics,1,9,1,41,34,0,847961.0,13395196.0,4825722.0,3660592.0,2.78,12.2
2020-10-01,Spain,Illes Balears,balearics,0,6,1,35,14,0,234733.0,7849462.0,3119549.0,3660592.0,2.52,6.92
2020-11-01,Spain,Illes Balears,balearics,0,5,1,32,10,0,65246.0,4357310.0,1395880.0,3660592.0,3.12,3.97
2020-12-01,Spain,Illes Balears,balearics,0,6,1,32,11,0,65310.0,5074994.0,1742777.0,3660592.0,2.91,4.47
2021-01-01,Spain,Illes Balears,balearics,0,6,1,32,12,0,42120.0,3905773.0,1319840.0,3750449.0,2.96,3.36
2021-02-01,Spain,Illes Balears,balearics,0,7,1,33,13,1,48616.0,3691649.0,1345411.0,3750449.0,2.74,3.52
2021-03-01,Spain,Illes Balears,balearics,1,12,1,35,15,1,128752.0,5591945.0,2215210.0,3750449.0,2.52,4.81
2021-04-01,Spain,Illes Balears,balearics,1,13,1,38,22,0,334237.0,6910432.0,2635901.0,3750449.0,2.62,6.14
2021-05-01,Spain,Illes Balears,balearics,2,29,1,50,36,1,1109047.0,11092892.0,4512672.0,3750449.0,2.46,9.54
2021-06-01,Spain,Illes Balears,balearics,3,38,2,60,54,1,3038281.0,21634497.0,7727371.0,3750449.0,2.8,19.23
2021-07-01,Spain,Illes Balears,balearics,2,33,2,60,60,1,6817615.0,42349731.0,12250355.0,3750449.0,3.46,36.43
2021-08-01,Spain,Illes Balears,balearics,2,33,2,62,68,1,7867191.0,56753849.0,14952436.0,3750449.0,3.8,48.81
2021-09-01,Spain,Illes Balears,balearics,1,28,2,66,40,1,6315743.0,36255305.0,10810719.0,3750449.0,3.35,32.22
2021-10-01,Spain,Illes Balears,balearics,1,21,1,55,22,1,4565542.0,32217680.0,10284200.0,3750449.0,3.13,27.71
2021-11-01,Spain,Illes Balears,balearics,1,11,1,43,12,0,374212.0,20237815.0,6534589.0,3750449.0,3.1,17.99
2021-12-01,Spain,Illes Balears,balearics,1,9,1,31,14,0,214652.0,18790741.0,6100656.0,3750449.0,3.08,16.16
2022-01-01,Spain,Illes Balears,balearics,2,19,2,45,21,1,161732.0,15394675.0,4653461.0,3770965.0,3.31,13.17
2022-02-01,Spain,Illes Balears,balearics,2,26,2,51,24,1,365051.0,18990282.0,6290072.0,3770965.0,3.02,17.99
2022-03-01,Spain,Illes Balears,balearics,2,27,2,61,26,1,915860.0,23600888.0,7357704.0,3770965.0,3.21,20.19
2022-04-01,Spain,Illes Balears,balearics,3,35,3,75,33,1,3150770.0,34558347.0,11254137.0,3770965.0,3.07,30.55
2022-05-01,Spain,Illes Balears,balearics,3,38,4,75,45,1,7427314.0,39486464.0,12602782.0,3770965.0,3.13,33.78
2022-06-01,Spain,Illes Balears,balearics,3,39,3,74,57,1,10551103.0,48649387.0,14498774.0,3770965.0,3.36,43.0
2022-07-01,Spain,Illes Balears,balearics,3,38,3,75,60,2,12419613.0,63965423.0,17024595.0,3770965.0,3.76,54.72
2022-08-01,Spain,Illes Balears,balearics,2,33,3,71,57,1,12917743.0,72032841.0,17970753.0,3770965.0,4.01,61.62
2022-09-01,Spain,Illes Balears,balearics,1,24,2,66,37,1,10280887.0,49012409.0,14212060.0,3770965.0,3.45,43.32
2022-10-01,Spain,Illes Balears,balearics,1,17,2,53,21,1,6418737.0,39265874.0,12092612.0,3770965.0,3.25,33.59
2022-11-01,Spain,Illes Balears,balearics,1,10,1,38,12,1,458751.0,23611518.0,7591545.0,3770965.0,3.11,20.87
2022-12-01,Spain,Illes Balears,balearics,1,11,1,35,12,1,306183.0,23056834.0,7464923.0,3770965.0,3.09,19.72
2023-01-01,Spain,Illes Balears,balearics,2,25,2,49,18,1,284116.0,21452922.0,6510315.0,3821391.0,3.3,18.11
2023-02-01,Spain,Illes Balears,balearics,2,24,2,50,18,1,535493.0,23000407.0,7266456.0,3821391.0,3.17,21.5
2023-03-01,Spain,Illes Balears,balearics,2,26,3,56,22,1,1064929.0,27550793.0,9054733.0,3821391.0,3.04,23.26
2023-04-01,Spain,Illes Balears,balearics,2,29,3,61,28,1,3731469.0,38929992.0,12905015.0,3821391.0,3.02,33.96
2023-05-01,Spain,Illes Balears,balearics,2,31,3,67,37,1,8400957.0,42696790.0,13418429.0,3821391.0,3.18,36.04
2023-06-01,Spain,Illes Balears,balearics,3,32,3,71,48,1,10475896.0,49720530.0,15106034.0,3821391.0,3.29,43.37
2023-07-01,Spain,Illes Balears,balearics,3,38,3,70,54,2,12519058.0,64451123.0,17459589.0,3821391.0,3.69,54.41
2023-08-01,Spain,Illes Balears,balearics,2,34,3,71,56,1,13068195.0,72495554.0,18620686.0,3821391.0,3.89,61.2
2023-09-01,Spain,Illes Balears,balearics,1,24,2,61,39,1,10618155.0,51485539.0,15084575.0,3821391.0,3.41,44.91
2023-10-01,Spain,Illes Balears,balearics,1,20,2,51,21,1,7278600.0,42557520.0,12950708.0,3821391.0,3.29,35.92
2023-11-01,Spain,Illes Balears,balearics,1,13,1,39,11,1,481852.0,25542702.0,8263404.0,3821391.0,3.09,22.28
2023-12-01,Spain,Illes Balears,balearics,1,12,1,34,11,1,333090.0,25026456.0,8192017.0,3821391.0,3.05,21.13
2024-01-01,Spain,Illes Balears,balearics,2,25,3,49,19,1,274139.0,22812617.0,6866395.0,3847619.0,3.32,19.13
2024-02-01,Spain,Illes Balears,balearics,2,25,3,47,19,1,650159.0,25168963.0,7884239.0,3847619.0,3.19,22.56
2024-03-01,Spain,Illes Balears,balearics,2,26,3,51,23,1,1874493.0,33696858.0,10692434.0,3847619.0,3.15,28.25
2024-04-01,Spain,Illes Balears,balearics,3,32,4,61,28,1,3833032.0,36094089.0,11800116.0,3847619.0,3.06,31.27
2024-05-01,Spain,Illes Balears,balearics,3,35,3,65,38,1,9528191.0,47236039.0,15076487.0,3847619.0,3.13,39.6
2024-06-01,Spain,Illes Balears,balearics,3,36,4,64,48,1,11282724.0,52253673.0,15587408.0,3847619.0,3.35,45.27
2024-07-01,Spain,Illes Balears,balearics,3,38,4,66,55,1,12900921.0,65504997.0,17372259.0,3847619.0,3.77,54.92
2024-08-01,Spain,Illes Balears,balearics,2,32,3,65,62,1,13550855.0,73791179.0,18989672.0,3847619.0,3.89,61.87
2024-09-01,Spain,Illes Balears,balearics,1,25,3,57,33,1,11040407.0,52868884.0,15196675.0,3847619.0,3.48,45.8
2024-10-01,Spain,Illes Balears,balearics,1,18,2,51,20,1,8032910.0,43871373.0,13279505.0,3847619.0,3.3,36.78
2024-11-01,Spain,Illes Balears,balearics,1,11,1,35,10,1,492598.0,26806814.0,8744389.0,3847619.0,3.07,23.22
2024-12-01,Spain,Illes Balears,balearics,1,11,2,36,11,1,384792.0,24979937.0,8137732.0,3847619.0,3.07,20.94
2025-01-01,Spain,Illes Balears,balearics,2,21,3,43,18,1,,23619948.0,6979060.0,,3.38,
2025-02-01,Spain,Illes Balears,balearics,2,23,3,47,18,1,,25264418.0,7973706.0,,3.17,
2025-03-01,Spain,Illes Balears,balearics,2,24,3,54,21,1,,30251402.0,9479542.0,,3.19,
2025-04-01,Spain,Illes Balears,balearics,2,27,3,56,24,1,,39809109.0,12990789.0,,3.06,
2025-05-01,Spain,Illes Balears,balearics,2,31,4,55,35,1,,47170360.0,15109201.0,,3.12,
2025-06-01,Spain,Illes Balears,balearics,2,34,4,59,45,1,,54175564.0,16200315.0,,3.34,
